category,filename,LL_Mean,LL_StdDev,LL_Variance,LL_Energy,LL_Entropy,LL_Skewness,LL_Kurtosis,LL_Min,LL_Max,LL_Range,LH_Mean,LH_StdDev,LH_Variance,LH_Energy,LH_Entropy,LH_Skewness,LH_Kurtosis,LH_Min,LH_Max,LH_Range,HL_Mean,HL_StdDev,HL_Variance,HL_Energy,HL_Entropy,HL_Skewness,HL_Kurtosis,HL_Min,HL_Max,HL_Range,HH_Mean,HH_StdDev,HH_Variance,HH_Energy,HH_Entropy,HH_Skewness,HH_Kurtosis,HH_Min,HH_Max,HH_Range
styrofoam,20-scale_6_im_6_grey.png,1.11777248,0.08563103,0.007332673,5147.639769,8.108908705,0.309666749,1.008049063,0.743137255,1.652941176,0.909803922,0.001529948,0.061508455,0.00378329,15.50594387,9.594776992,0.046841813,0.968660777,-0.258823529,0.319607843,0.578431373,-0.000690296,0.065878165,0.004339933,17.77831603,8.695587184,-0.060071228,1.186615024,-0.396078431,0.309803922,0.705882353,0.000959329,0.056374943,0.003178134,13.02140715,9.570668689,-0.12466041,1.186366136,-0.358823529,0.274509804,0.633333333
styrofoam,20-scale_6_im_7_grey.png,1.054095818,0.070782295,0.005010133,4571.660807,7.872425892,1.064326785,2.100747204,0.874509804,1.470588235,0.596078431,0.001089537,0.055246296,0.003052153,12.50648212,9.066302258,0.286550725,6.670086586,-0.356862745,0.370588235,0.72745098,-0.00069987,0.055909072,0.003125824,12.80538255,8.475025971,-0.027944215,4.786870111,-0.352941176,0.345098039,0.698039216,0.000267119,0.047388416,0.002245662,9.198523645,8.954634254,-0.012530392,5.326454694,-0.262745098,0.350980392,0.61372549
styrofoam,20-scale_6_im_8_grey.png,1.00461713,0.061978262,0.003841305,4149.644833,7.733603362,1.404485271,3.481355611,0.835294118,1.421568627,0.58627451,0.000703221,0.050822784,0.002582955,10.58181084,8.746556353,-0.13787643,7.922496528,-0.339215686,0.401960784,0.741176471,-0.000920554,0.057545004,0.003311427,13.56707805,8.54404127,-0.018136607,5.996097814,-0.329411765,0.376470588,0.705882353,0.001258521,0.046406063,0.002153523,8.827316417,8.756480404,0.412211893,7.044116901,-0.288235294,0.303921569,0.592156863
styrofoam,20-scale_6_im_9_grey.png,1.072427428,0.112866293,0.0127388,4762.990135,8.558689737,0.381363089,0.375164059,0.719607843,1.576470588,0.856862745,0.001171875,0.090281492,0.008150748,33.39108804,9.97903316,-0.031999452,0.921043369,-0.394117647,0.374509804,0.768627451,-0.000923905,0.090556867,0.008200546,33.59293349,9.322535669,-0.070368681,0.827380142,-0.380392157,0.374509804,0.754901961,-0.000645297,0.080304297,0.00644878,26.41590927,9.943327374,-0.061433808,0.795096157,-0.376470588,0.356862745,0.733333333
styrofoam,20-scale_7_im_1_grey.png,1.085764208,0.058754001,0.003452033,4842.848043,7.430947216,1.298497271,3.725793599,0.919607843,1.492156863,0.57254902,-0.00016659,0.042361325,0.001794482,7.350311419,8.618847005,0.167571847,7.583003867,-0.254901961,0.282352941,0.537254902,-0.00095167,0.047008843,0.002209831,9.055178777,7.846989445,-0.05517973,7.294420592,-0.307843137,0.333333333,0.641176471,0.00047392,0.038353006,0.001470953,6.025943868,8.590521407,0.274809451,7.275824932,-0.239215686,0.294117647,0.533333333
styrofoam,20-scale_7_im_2_grey.png,1.019324927,0.066590718,0.004434324,4274.002457,7.842668308,1.11541211,2.931017393,0.823529412,1.447058824,0.623529412,-0.000473441,0.042719411,0.001824948,7.475905421,8.48836757,0.314552582,9.276452053,-0.3,0.278431373,0.578431373,0.002057962,0.052036734,0.002707822,11.10858516,8.353966359,0.167625822,8.489679988,-0.358823529,0.378431373,0.737254902,0.000144091,0.039700834,0.001576156,6.456020761,8.493985303,0.403434448,9.755793429,-0.282352941,0.294117647,0.576470588
styrofoam,20-scale_7_im_3_grey.png,1.167423503,0.08719966,0.007603781,5613.491876,8.110460027,0.121733952,0.112714956,0.821568627,1.521568627,0.7,0.000886087,0.056451921,0.003186819,13.0564283,9.513498191,-0.028049704,1.512650684,-0.278431373,0.278431373,0.556862745,0.001027784,0.065131371,0.004242096,17.37995002,8.482744265,0.092811352,2.011372128,-0.396078431,0.323529412,0.719607843,0.000188132,0.052064905,0.002710754,11.10339485,9.449519874,0.031984895,1.565691133,-0.243137255,0.28627451,0.529411765
styrofoam,20-scale_7_im_4_grey.png,1.054815315,0.057094027,0.003259728,4570.706232,7.553644869,0.760579526,2.444630572,0.892156863,1.419607843,0.52745098,0.000304936,0.032761182,0.001073295,4.396597463,8.280905826,-0.378897636,11.07123528,-0.254901961,0.245098039,0.5,0.000986615,0.036317671,0.001318973,5.406501346,7.678533404,0.745327783,11.8258436,-0.3,0.317647059,0.617647059,6.65E-05,0.031213609,0.000974289,3.99070742,8.286098903,-0.289539022,12.55486045,-0.31372549,0.22745098,0.541176471
styrofoam,20-scale_7_im_5_grey.png,0.986452589,0.075046794,0.005632021,4008.840115,8.087536271,0.622924869,1.572318521,0.776470588,1.468627451,0.692156863,0.000623277,0.040651425,0.001652538,6.770388312,8.54785657,0.491128421,7.972846306,-0.276470588,0.331372549,0.607843137,0.000790824,0.049076557,0.002408508,9.86781238,8.44389568,0.063108603,4.927102201,-0.274509804,0.368627451,0.643137255,-0.000232652,0.037897682,0.001436234,5.883037293,8.498394453,0.104867783,7.559309082,-0.27254902,0.278431373,0.550980392
styrofoam,20-scale_7_im_6_grey.png,1.083945121,0.080130891,0.00642096,4838.842307,8.060712787,0.338959892,0.903053519,0.760784314,1.592156863,0.831372549,0.001385378,0.050923203,0.002593173,10.62949635,9.313314701,-0.055753561,1.530939261,-0.276470588,0.323529412,0.6,0.000168505,0.056681718,0.003212817,13.15981546,8.608272208,0.088431688,1.920848602,-0.290196078,0.417647059,0.707843137,-0.000283395,0.045734664,0.002091659,8.567766244,9.225769655,0.065295607,0.989354008,-0.18627451,0.217647059,0.403921569
styrofoam,20-scale_7_im_7_grey.png,1.035088752,0.065397315,0.004276809,4406.007947,7.795150928,1.173704798,2.905518766,0.841176471,1.449019608,0.607843137,-0.000149835,0.048663295,0.002368116,9.699896194,8.796772492,0.230827812,6.840661906,-0.276470588,0.32745098,0.603921569,0.00018526,0.051596216,0.002662169,10.90438677,8.378047195,0.210829432,5.533199673,-0.337254902,0.345098039,0.682352941,-0.000806621,0.043179598,0.001864478,7.639565552,8.760663653,-0.012011777,6.274227555,-0.296078431,0.298039216,0.594117647
styrofoam,20-scale_7_im_8_grey.png,0.988489488,0.058288375,0.003397535,4016.164871,7.56170729,1.79284327,5.313317563,0.870588235,1.394117647,0.523529412,-0.000848748,0.046611697,0.00217265,8.902126105,8.576841338,-0.065627742,7.557697313,-0.315686275,0.368627451,0.684313725,0.000654393,0.054660115,0.002987728,12.23948866,8.325668752,-0.118846855,7.129780105,-0.349019608,0.323529412,0.67254902,-0.000190047,0.042813791,0.001833021,7.508200692,8.537373447,0.105592479,7.741145761,-0.262745098,0.315686275,0.578431373
styrofoam,20-scale_7_im_9_grey.png,1.051491173,0.10071092,0.010142689,4570.220035,8.44494077,0.420226225,0.444635078,0.749019608,1.470588235,0.721568627,0.000383444,0.069161758,0.004783349,19.59319877,9.56179148,-0.053578467,1.499046612,-0.319607843,0.339215686,0.658823529,-0.00152181,0.079539929,0.0063266,25.92324106,9.162360674,0.03212309,1.650654968,-0.331372549,0.470588235,0.801960784,-0.000360466,0.061314697,0.003759492,15.39941176,9.533828101,0.096394803,1.234065839,-0.294117647,0.298039216,0.592156863
styrofoam,20-scale_8_im_1_grey.png,1.072380036,0.05254639,0.002761123,4721.705225,7.282661119,1.260864686,3.08498132,0.949019608,1.370588235,0.421568627,0.000324085,0.040043268,0.001603463,6.568216071,8.572840471,0.320466485,8.814032823,-0.329411765,0.282352941,0.611764706,-0.000976084,0.04372152,0.001911571,7.833698577,7.807295427,-0.447012768,7.476956701,-0.4,0.280392157,0.680392157,-0.000910022,0.03670275,0.001347092,5.521080354,8.497741559,-0.646511376,8.077960051,-0.294117647,0.235294118,0.529411765
styrofoam,20-scale_8_im_2_grey.png,1.027430875,0.063012958,0.003970633,4340.059485,7.792386316,0.705468225,1.138478531,0.860784314,1.335294118,0.474509804,0.000790824,0.038464408,0.001479511,6.062637447,8.442850471,0.497566976,8.800310976,-0.239215686,0.317647059,0.556862745,0.001015816,0.044393971,0.001970825,8.076724337,8.128195904,0.525982218,9.221068686,-0.276470588,0.352941176,0.629411765,-0.00072189,0.035737761,0.001277188,5.23349481,8.457604398,0.042406344,7.995873335,-0.221568627,0.28627451,0.507843137
styrofoam,20-scale_8_im_3_grey.png,1.11004902,0.085618373,0.007330506,5077.153103,8.136048728,0.184497435,-0.020329182,0.839215686,1.450980392,0.611764706,-7.18E-05,0.05824419,0.003392386,13.8952326,9.478042428,-0.031077172,1.68379696,-0.268627451,0.362745098,0.631372549,-0.00108475,0.060812477,0.003698157,15.15247213,8.569780364,-0.02784459,1.592367626,-0.329411765,0.303921569,0.633333333,0.000488281,0.054420424,0.002961583,12.13161861,9.468151375,0.052700925,1.213832294,-0.239215686,0.32745098,0.566666667
styrofoam,20-scale_8_im_4_grey.png,1.052034505,0.053593993,0.002872316,4545.121961,7.457379316,0.835991027,1.893650625,0.898039216,1.347058824,0.449019608,0.000890395,0.032753581,0.001072797,4.397424068,8.243669807,0.145241314,11.28472506,-0.256862745,0.276470588,0.533333333,-0.000118719,0.036005318,0.001296383,5.310042291,7.637609498,-0.109907662,10.47643503,-0.270588235,0.296078431,0.566666667,0.000253715,0.02924453,0.000855243,3.503337178,8.183267903,0.436449086,10.30796972,-0.21372549,0.225490196,0.439215686
styrofoam,20-scale_8_im_5_grey.png,0.978045535,0.083923586,0.007043168,3946.972103,8.222056421,0.318563993,0.164018718,0.741176471,1.376470588,0.635294118,-0.000544769,0.038563285,0.001487127,6.092487505,8.480867552,-0.206114241,7.365979284,-0.274509804,0.256862745,0.531372549,0.00141793,0.047354752,0.002242473,9.193402537,8.301648515,0.048824482,6.364403597,-0.325490196,0.333333333,0.658823529,3.54E-05,0.036808882,0.001354894,5.549650135,8.468595495,0.332413226,8.005461809,-0.280392157,0.28627451,0.566666667
styrofoam,20-scale_8_im_6_grey.png,1.086742207,0.079601861,0.006336456,4863.365448,8.054834262,0.270472481,0.481828897,0.847058824,1.549019608,0.701960784,-0.000915767,0.046971733,0.002206344,9.040618993,9.183808104,-0.021950787,2.894872658,-0.268627451,0.374509804,0.643137255,-0.000161324,0.050650279,0.002565451,10.508193,8.394909367,0.059836276,2.696024574,-0.317647059,0.329411765,0.647058824,-0.001006721,0.042083827,0.001771049,7.258366013,9.096094573,-0.102461155,1.807677394,-0.217647059,0.243137255,0.460784314
styrofoam,20-scale_8_im_7_grey.png,1.01071155,0.065532296,0.004294482,4201.809181,7.886282105,0.866327714,1.723071381,0.845098039,1.401960784,0.556862745,0.000100528,0.045853616,0.002102554,8.612103037,8.705575871,-0.242328687,6.05909904,-0.3,0.280392157,0.580392157,-0.000672105,0.050807717,0.002581424,10.57536332,8.340971657,-0.146622104,5.824877382,-0.339215686,0.362745098,0.701960784,-1.82E-05,0.042873373,0.001838126,7.528965782,8.676399233,-0.273437878,5.439576906,-0.288235294,0.233333333,0.521568627
styrofoam,20-scale_8_im_8_grey.png,0.969151635,0.0516902,0.002671877,3858.132045,7.488403197,1.493202212,4.020545935,0.837254902,1.309803922,0.47254902,1.77E-05,0.041396007,0.001713629,7.019027297,8.4056708,-0.072114141,7.029283653,-0.31372549,0.28627451,0.6,0.000760666,0.048453655,0.002347757,9.618781238,8.174566011,0.05280759,6.919628589,-0.366666667,0.368627451,0.735294118,0.000880342,0.038979298,0.001519386,6.226578239,8.372751627,0.4953306,7.086975313,-0.229411765,0.264705882,0.494117647
styrofoam,20-scale_8_im_9_grey.png,1.041061102,0.085011337,0.007226927,4468.879958,8.234444258,0.513145798,0.553317873,0.817647059,1.443137255,0.625490196,0.001249904,0.056403083,0.003181308,13.03703576,9.17695456,0.136871559,4.383896653,-0.384313725,0.358823529,0.743137255,2.73E-05,0.060973773,0.003717801,15.22811611,8.737941365,0.085377714,2.849002257,-0.331372549,0.38627451,0.717647059,-0.001161822,0.050736357,0.002574178,10.54936178,9.139807644,-0.156669963,3.280195035,-0.3,0.262745098,0.562745098
styrofoam,20-scale_9_im_1_grey.png,1.038602462,0.050733706,0.002573909,4428.877759,7.419136272,1.123889725,3.032886147,0.890196078,1.38627451,0.496078431,4.93E-05,0.036936415,0.001364299,5.588177624,8.402031529,-0.332216901,11.36966534,-0.394117647,0.309803922,0.703921569,-0.000557694,0.041260656,0.001702442,6.974475202,7.99186787,0.07613552,7.65186584,-0.278431373,0.321568627,0.6,-0.000463867,0.033953098,0.001152813,4.722802768,8.320915665,-0.132402911,7.752149541,-0.241176471,0.221568627,0.462745098
styrofoam,20-scale_9_im_2_grey.png,0.989423924,0.064334528,0.004138932,4026.771999,7.901627507,0.485740807,0.524911102,0.837254902,1.31372549,0.476470588,0.000139304,0.034103274,0.001163033,4.763863899,8.222448309,0.336789035,9.592917736,-0.249019608,0.278431373,0.52745098,-0.00034419,0.040921955,0.001674606,6.859673203,7.938430176,-0.451451741,10.89403042,-0.368627451,0.303921569,0.67254902,-0.000401635,0.033671014,0.001133737,4.644448289,8.242231037,0.020124721,10.34859542,-0.27254902,0.256862745,0.529411765
styrofoam,20-scale_9_im_3_grey.png,1.083593271,0.089834743,0.008070281,4842.474121,8.250212028,0.233369355,-0.116085836,0.821568627,1.484313725,0.662745098,0.001667337,0.047538016,0.002259863,9.267785467,9.124812756,-0.117793432,3.419356371,-0.343137255,0.303921569,0.647058824,-5.41E-05,0.050649229,0.002565344,10.50766244,8.438847692,-0.076451641,2.859223761,-0.32745098,0.282352941,0.609803922,-0.000274299,0.043381691,0.001881971,7.708861976,9.082032464,0.095228216,3.412718359,-0.280392157,0.268627451,0.549019608
styrofoam,20-scale_9_im_4_grey.png,1.061776195,0.070681839,0.004995922,4638.165444,7.935349364,0.229881961,0.027687596,0.862745098,1.366666667,0.503921569,0.000664445,0.029283601,0.000857529,3.514248366,8.116550801,-0.167451356,13.4619877,-0.307843137,0.247058824,0.554901961,0.000391582,0.030333925,0.000920147,3.769550173,7.510275538,0.301183184,7.90173586,-0.180392157,0.241176471,0.421568627,0.000100528,0.025840872,0.000667751,2.73514802,8.049458517,0.285393331,9.20312245,-0.162745098,0.21372549,0.376470588
styrofoam,20-scale_9_im_5_grey.png,0.906418505,0.093758749,0.008790703,3401.257816,8.44452744,0.142684241,-0.421892139,0.688235294,1.270588235,0.582352941,0.000616575,0.033690409,0.001135044,4.650695886,8.306592558,0.937080984,12.37969277,-0.21372549,0.32745098,0.541176471,0.002880859,0.041149245,0.00169326,6.96958862,7.997105711,0.45348773,8.874976469,-0.325490196,0.315686275,0.641176471,-0.000854971,0.032777843,0.001074387,4.403683199,8.311791316,-0.647618464,10.21354246,-0.301960784,0.223529412,0.525490196
styrofoam,20-scale_9_im_6_grey.png,1.030175781,0.079131422,0.006261782,4372.577985,8.110411345,0.286694077,-0.19784876,0.811764706,1.398039216,0.58627451,0.00125517,0.038984839,0.001519818,6.231626298,8.797719065,0.038266776,4.604135991,-0.270588235,0.235294118,0.505882353,0.000246055,0.040873009,0.001670603,6.843037293,8.250871076,0.089555182,4.523369287,-0.292156863,0.337254902,0.629411765,0.000490196,0.036241296,0.001313432,5.380799692,8.706393992,0.091666459,6.879706157,-0.368627451,0.266666667,0.635294118
styrofoam,20-scale_9_im_7_grey.png,1.033658375,0.066649927,0.004442213,4394.565017,7.808997967,0.780386495,1.837994574,0.850980392,1.429411765,0.578431373,0.000596948,0.042649319,0.001818964,7.451937716,8.608567828,-0.21334113,8.769450264,-0.421568627,0.339215686,0.760784314,-0.000816196,0.044898406,0.002015867,8.259719339,8.172858836,-0.212871379,6.115868765,-0.307843137,0.292156863,0.6,-0.000628542,0.037802699,0.001429044,5.854982699,8.60204662,0.049186903,6.197769838,-0.237254902,0.225490196,0.462745098
styrofoam,20-scale_9_im_8_grey.png,0.991237266,0.051395436,0.002641491,4035.349746,7.484999704,1.360333462,3.977270938,0.854901961,1.366666667,0.511764706,0.000467697,0.042019885,0.001765671,7.233083429,8.443478646,-0.45667103,12.86008031,-0.450980392,0.296078431,0.747058824,0.001079485,0.043673292,0.001907356,7.817304883,8.103825623,-0.063509135,6.817647685,-0.323529412,0.294117647,0.617647059,0.000306851,0.037298372,0.001391169,5.698612072,8.40776291,0.067296794,8.408101663,-0.301960784,0.241176471,0.543137255
styrofoam,20-scale_9_im_9_grey.png,1.045099475,0.091290707,0.008333993,4507.922049,8.302851279,0.401641574,0.008956399,0.796078431,1.405882353,0.609803922,0.001358092,0.053557427,0.002868398,11.75651288,9.160015692,0.014550783,3.730459666,-0.331372549,0.354901961,0.68627451,-0.000284831,0.057279104,0.003280896,13.4388812,8.626951527,0.178346714,3.814463167,-0.350980392,0.4,0.750980392,0.000302064,0.048424193,0.002344902,9.605094195,9.106592578,0.053061093,3.299056061,-0.28627451,0.31372549,0.6
sponge,21-scale_1_im_1_grey.png,1.019809379,0.090116504,0.008120984,4293.1493,8.04061066,-1.192064385,2.139715608,0.562745098,1.366666667,0.803921569,-8.09E-05,0.017817981,0.00031748,1.300426759,7.424902538,-0.16743362,1.768901532,-0.092156863,0.088235294,0.180392157,4.74E-05,0.016631109,0.000276594,1.132937332,6.953865394,0.020122569,1.787746612,-0.078431373,0.080392157,0.158823529,4.45E-05,0.007009901,4.91E-05,0.201280277,6.754358474,-0.049076124,0.846818459,-0.029411765,0.035294118,0.064705882
sponge,21-scale_1_im_2_grey.png,0.930858896,0.106154432,0.011268763,3595.333829,8.399771321,-1.208085693,1.920118858,0.42745098,1.247058824,0.819607843,-0.000435145,0.018286496,0.000334396,1.370461361,7.465352248,-0.185433832,1.469268267,-0.08627451,0.082352941,0.168627451,0.000258023,0.020731487,0.000429795,1.760711265,7.270000832,-0.062458876,2.969429872,-0.139215686,0.152941176,0.292156863,6.08E-05,0.00757757,5.74E-05,0.23520569,6.878140231,0.08605797,1.119341896,-0.035294118,0.035294118,0.070588235
sponge,21-scale_1_im_3_grey.png,0.95194403,0.161992728,0.026241644,3819.270469,8.895399693,-1.066123175,1.333538625,0.325490196,1.505882353,1.180392157,-0.000208238,0.03068328,0.000941464,3.856412918,8.423578403,-0.243899368,1.282156111,-0.137254902,0.160784314,0.298039216,-3.69E-05,0.028411153,0.000807194,3.306270665,7.800268083,0.034864582,1.916792043,-0.129411765,0.160784314,0.290196078,-4.64E-05,0.011758429,0.000138261,0.566324491,7.840220693,0.073943562,0.967161994,-0.058823529,0.054901961,0.11372549
sponge,21-scale_1_im_4_grey.png,0.953680779,0.088520007,0.007835792,3757.43619,8.270052141,-0.929482772,2.097542679,0.525490196,1.256862745,0.731372549,0.000566311,0.034753443,0.001207802,4.948469819,8.486073763,-0.117166881,3.072976007,-0.198039216,0.223529412,0.421568627,4.83E-05,0.035603476,0.001267608,5.19212995,7.997978363,-0.207349468,5.109493015,-0.303921569,0.217647059,0.521568627,2.06E-05,0.022935184,0.000526023,2.154590542,8.237476594,0.117993817,3.390747382,-0.156862745,0.178431373,0.335294118
sponge,21-scale_1_im_5_grey.png,0.887441119,0.133205221,0.017743631,3298.489839,8.854992419,-0.609101747,0.807196902,0.384313725,1.484313725,1.1,-0.000489717,0.047593647,0.002265155,9.279058055,9.109462292,-0.240097038,4.342835605,-0.352941176,0.368627451,0.721568627,-9.24E-05,0.051248224,0.00262638,10.75768935,8.552105739,0.04014678,1.568591849,-0.247058824,0.28627451,0.533333333,-0.000205365,0.031047167,0.000963927,3.948415994,8.941864529,0.076861084,3.097082394,-0.180392157,0.223529412,0.403921569
sponge,21-scale_1_im_6_grey.png,0.942216701,0.153405524,0.023533255,3732.707601,8.97692633,-0.700210352,0.843770746,0.368627451,1.694117647,1.325490196,-0.000349935,0.059616229,0.003554095,14.55807382,9.42596472,-0.208083202,1.615894581,-0.296078431,0.292156863,0.588235294,-0.000718539,0.056601041,0.003203678,13.12437908,8.693110836,-0.08399617,2.511497383,-0.396078431,0.270588235,0.666666667,-0.000101965,0.039514362,0.001561385,6.395474817,9.266786725,0.005388328,3.308544784,-0.247058824,0.303921569,0.550980392
