category,filename,LL_Mean,LL_Std_Dev,LL_Variance,LL_Energy,LL_Entropy,LL_Contrast,LL_Homogeneity,LH_Mean,LH_Std_Dev,LH_Variance,LH_Energy,LH_Entropy,LH_Contrast,LH_Homogeneity,HL_Mean,HL_Std_Dev,HL_Variance,HL_Energy,HL_Entropy,HL_Contrast,HL_Homogeneity,HH_Mean,HH_Std_Dev,HH_Variance,HH_Energy,HH_Entropy,HH_Contrast,HH_Homogeneity,LL_LH_Correlation,LL_HL_Correlation,LL_HH_Correlation,LH_HL_Correlation,LH_HH_Correlation,HL_HH_Correlation
styrofoam,20-scale_7_im_3_grey.png,1.167423503,0.087256955,0.007613776,22454.13127,8.208319645,0.087256955,0.992443755,1.08E-19,0.057579605,0.003315411,54.31969243,9.787724593,0.057579605,0.996695545,-1.69E-20,0.06350106,0.004032385,66.06658977,8.623595535,0.06350106,0.99598381,5.51E-21,0.052761303,0.002783755,45.60904268,9.732747803,0.052761303,0.997223973,-1.28E-17,3.55E-19,0.009884931,-0.012446279,5.02E-19,-6.32E-18
styrofoam,20-scale_7_im_4_grey.png,1.054815315,0.056945097,0.003242744,18282.54667,7.621027896,0.056945097,0.996767737,8.13E-20,0.033496721,0.00112203,18.38334487,8.467237549,0.033496721,0.998879227,6.78E-21,0.036994089,0.001368563,22.4225298,7.834870621,0.036994089,0.998633308,6.88E-21,0.029900156,0.000894019,14.64761246,8.413889288,0.029900156,0.999106779,2.20E-17,-2.24E-17,0.006799451,-0.009342627,-5.06E-19,2.39E-17
styrofoam,20-scale_7_im_5_grey.png,0.986452589,0.074591884,0.005563949,16034.24517,8.188848044,0.074591884,0.994466837,-6.78E-20,0.041134346,0.001692034,27.72229143,8.756193955,0.041134346,0.998310824,2.37E-20,0.04962562,0.002462702,40.34891196,8.574309082,0.04962562,0.997543348,1.14E-20,0.037572393,0.001411685,23.12904268,8.711321787,0.037572393,0.998590305,-1.75E-17,7.75E-18,-0.006283743,0.008627169,-1.30E-18,1.26E-17
styrofoam,20-scale_7_im_6_grey.png,1.083945121,0.079352863,0.006296877,19353.33626,8.145962163,0.079352863,0.993742526,0,0.051871306,0.002690632,44.0833218,9.556820717,0.051871306,0.997316588,1.69E-20,0.056101373,0.003147364,51.56641292,8.705450813,0.056101373,0.996862511,5.46E-20,0.04675215,0.002185764,35.8115494,9.465590653,0.04675215,0.997819004,-3.20E-17,8.43E-18,0.012847024,-0.016378196,-1.99E-19,-4.36E-18
styrofoam,20-scale_7_im_7_grey.png,1.035088752,0.065270211,0.0042602,17623.75968,7.86072652,0.065270211,0.995757872,0,0.048172882,0.002320627,38.02114571,9.009184155,0.048172882,0.997684746,-1.69E-20,0.052578591,0.002764508,45.29370242,8.549231087,0.052578591,0.997243113,3.05E-20,0.04274277,0.001826944,29.93265667,8.939187742,0.04274277,0.998176387,7.54E-18,1.91E-18,0.008005182,-0.008817335,1.70E-19,1.88E-17
styrofoam,20-scale_7_im_8_grey.png,0.988489488,0.057887933,0.003351013,16063.89727,7.641501479,0.057887933,0.996660179,-5.42E-20,0.047259354,0.002233446,36.59278739,8.79900309,0.047259354,0.997771531,1.02E-20,0.05392176,0.002907556,47.637401,8.506962489,0.05392176,0.997100873,3.71E-20,0.043590171,0.001900103,31.13128797,8.743361278,0.043590171,0.998103501,-1.08E-17,2.26E-17,0.009948685,-0.00985123,-1.92E-18,-2.81E-17
styrofoam,20-scale_7_im_9_grey.png,1.051491173,0.100428046,0.010085792,18279.94794,8.55063776,0.100428046,0.990014915,0,0.069297052,0.004802081,78.67730104,9.885794743,0.069297052,0.995220868,-4.74E-20,0.07946354,0.006314454,103.4560169,9.353994531,0.07946354,0.993725168,1.27E-19,0.061744601,0.003812396,62.46229143,9.825335385,0.061744601,0.996202083,4.14E-18,6.44E-18,-0.013988216,0.015751926,-4.11E-19,1.38E-18
styrofoam,20-scale_8_im_1_grey.png,1.072380036,0.052617736,0.002768626,18886.94383,7.340310766,0.052617736,0.997239018,-1.49E-19,0.040079028,0.001606328,26.31808535,8.760731846,0.040079028,0.998396248,0,0.043941893,0.00193089,31.63570165,7.919906169,0.043941893,0.998072831,-5.75E-20,0.036322045,0.001319291,21.61526336,8.692778234,0.036322045,0.998682447,-4.92E-18,-5.48E-18,-0.004207764,0.004566231,1.45E-18,9.02E-18
styrofoam,20-scale_8_im_2_grey.png,1.027430875,0.063050299,0.00397534,17360.31506,7.869462599,0.063050299,0.996040401,-1.22E-19,0.038610028,0.001490734,24.4241907,8.65176047,0.038610028,0.998511485,-3.05E-20,0.044399979,0.001971358,32.29873126,8.274909457,0.044399979,0.99803252,-2.92E-20,0.035537327,0.001262902,20.69138024,8.605291616,0.035537327,0.998738691,1.20E-17,9.20E-18,0.007303815,-0.009546381,3.20E-18,-2.82E-18
styrofoam,20-scale_8_im_3_grey.png,1.11004902,0.08506877,0.007236696,20307.07542,8.227304973,0.08506877,0.992815298,0,0.05907942,0.003490378,57.1863514,9.773500255,0.05907942,0.996521762,-2.03E-20,0.060595305,0.003671791,60.15862361,8.742371485,0.060595305,0.996341642,6.61E-20,0.054636865,0.002985187,48.90930411,9.727375094,0.054636865,0.997023698,-2.04E-17,-2.68E-19,0.014286445,-0.018548334,-3.55E-19,3.84E-18
styrofoam,20-scale_8_im_4_grey.png,1.052034505,0.053057921,0.002815143,18179.55112,7.515567167,0.053057921,0.99719276,0,0.033058471,0.001092863,17.90545944,8.416937984,0.033058471,0.998908331,3.39E-21,0.03635232,0.001321491,21.65131103,7.786167949,0.03635232,0.998680253,-9.32E-21,0.029463762,0.000868113,14.22316801,8.339734484,0.029463762,0.99913264,6.76E-18,1.36E-17,0.009676805,-0.012587965,-2.06E-18,1.74E-17
styrofoam,20-scale_8_im_5_grey.png,0.978045535,0.083584504,0.006986369,15786.95782,8.328431051,0.083584504,0.993062101,-3.39E-20,0.039245283,0.001540192,25.2345098,8.671424685,0.039245283,0.998462176,-2.71E-20,0.047505689,0.002256791,36.97525567,8.462322397,0.047505689,0.997748291,-1.50E-20,0.036696296,0.001346618,22.06299116,8.657224572,0.036696296,0.998655193,-6.20E-18,-6.16E-18,-0.003995109,0.006572695,2.97E-18,-9.23E-18
styrofoam,20-scale_8_im_6_grey.png,1.086742207,0.07933761,0.006294456,19452.77366,8.133924105,0.07933761,0.993744916,5.42E-20,0.047198543,0.002227702,36.49867743,9.389927396,0.047198543,0.997777249,-3.39E-21,0.050263893,0.002526459,41.3935025,8.505064205,0.050263893,0.997479908,-7.71E-20,0.042808408,0.00183256,30.02465975,9.32600374,0.042808408,0.998170792,-1.45E-17,-7.13E-19,-0.002042239,0.002923681,-9.41E-19,8.27E-18
styrofoam,20-scale_8_im_7_grey.png,1.01071155,0.065365313,0.004272624,16806.87861,7.934708474,0.065365313,0.995745554,-5.42E-20,0.046584614,0.002170126,35.55534794,8.931911468,0.046584614,0.997834573,-6.78E-21,0.050439832,0.002544177,41.68379085,8.515113868,0.050439832,0.99746228,-1.91E-20,0.042779916,0.001830121,29.98470588,8.873326621,0.042779916,0.998173222,8.62E-18,4.34E-18,0.001379436,-0.00164162,3.67E-19,-1.33E-17
styrofoam,20-scale_8_im_8_grey.png,0.969151635,0.05197604,0.002701509,15433.01367,7.547534562,0.05197604,0.99730577,-6.78E-20,0.041701524,0.001739017,28.4920569,8.581572223,0.041701524,0.998264002,1.69E-20,0.047970898,0.002301207,37.70297578,8.301604829,0.047970898,0.997704076,-1.82E-20,0.03888791,0.00151227,24.77702422,8.530284331,0.03888791,0.998490014,-1.95E-18,-1.12E-17,0.021708327,-0.021933825,-6.87E-19,-1.11E-17
styrofoam,20-scale_8_im_9_grey.png,1.041061102,0.085233511,0.007264751,17876.13954,8.321638544,0.085233511,0.992787645,0,0.056211528,0.003159736,51.76911188,9.441558356,0.056211528,0.996850217,-6.10E-20,0.061157674,0.003740261,61.28043829,8.929220017,0.061157674,0.996273676,3.90E-20,0.050382325,0.002538379,41.58879662,9.377712322,0.050382325,0.997468048,5.66E-18,1.24E-17,0.000236176,-0.000295018,-8.14E-19,-3.02E-18
styrofoam,20-scale_9_im_1_grey.png,1.038602462,0.050843315,0.002585043,17715.69345,7.4790786,0.050843315,0.997421623,1.36E-19,0.037110601,0.001377197,22.56399077,8.595465116,0.037110601,0.998624697,-3.39E-21,0.041108935,0.001689945,27.68805075,8.084651714,0.041108935,0.998312907,1.34E-20,0.033790635,0.001141807,18.7073664,8.525627649,0.033790635,0.998859495,3.00E-17,1.81E-17,0.007922868,-0.008922333,6.10E-19,1.34E-17
styrofoam,20-scale_9_im_2_grey.png,0.989423924,0.064327207,0.00413799,16107.07256,7.962766358,0.064327207,0.995879063,-1.36E-20,0.034972242,0.001223058,20.03857747,8.36451507,0.034972242,0.998778436,3.39E-20,0.040560168,0.001645127,26.95376394,8.100000364,0.040560168,0.998357575,6.14E-20,0.033233013,0.001104433,18.09503268,8.36121147,0.033233013,0.998896785,3.17E-17,-4.55E-18,0.007220312,-0.01088171,4.59E-20,1.19E-17
styrofoam,20-scale_9_im_3_grey.png,1.083593271,0.088815996,0.007888281,19366.9146,8.316625533,0.088815996,0.992173457,5.42E-20,0.048253978,0.002328446,38.14926567,9.368400551,0.048253978,0.997676963,3.39E-21,0.051349885,0.002636811,43.20150711,8.59392966,0.051349885,0.997370124,-4.49E-20,0.043895093,0.001926779,31.56835063,9.321933625,0.043895093,0.998076926,2.63E-17,-1.69E-18,0.010545005,-0.016591337,-9.59E-19,-1.45E-17
styrofoam,20-scale_9_im_4_grey.png,1.061776195,0.070127431,0.004917857,18551.38275,7.988284308,0.070127431,0.99510621,0,0.02906439,0.000844739,13.84019992,8.290314369,0.02906439,0.999155974,0,0.031834496,0.001013435,16.60412149,7.638704779,0.031834496,0.998987591,-2.53E-20,0.0258055,0.000665924,10.91049596,8.20624486,0.0258055,0.999334519,-1.66E-17,3.73E-18,0.007706547,-0.01507304,-3.36E-18,-1.12E-17
styrofoam,20-scale_9_im_5_grey.png,0.906418505,0.09319035,0.008684441,13603.29027,8.520143674,0.09319035,0.991390329,1.69E-19,0.033918721,0.00115048,18.8494579,8.508495757,0.033918721,0.998850842,3.39E-21,0.042791044,0.001831073,30.00030757,8.163871177,0.042791044,0.998172273,-1.63E-20,0.032199536,0.00103681,16.98709727,8.489467021,0.032199536,0.998964264,-1.07E-18,-7.00E-18,-0.004656161,0.009626229,6.46E-19,2.04E-17
styrofoam,20-scale_9_im_6_grey.png,1.030175781,0.078639729,0.006184207,17489.04095,8.190416699,0.078639729,0.993853802,1.08E-19,0.040597149,0.001648128,27.00293733,9.002962141,0.040597149,0.998354583,-6.78E-21,0.040627103,0.001650561,27.04279892,8.337974279,0.040627103,0.998352158,-4.91E-20,0.035841503,0.001284613,21.04710496,8.904984785,0.035841503,0.998717035,-1.06E-17,3.09E-18,0.007624846,-0.013030105,-9.90E-19,1.18E-17
styrofoam,20-scale_9_im_7_grey.png,1.033658375,0.066206484,0.004383298,17577.29482,7.896047355,0.066206484,0.995635831,0,0.042838755,0.001835159,30.06724337,8.847121089,0.042838755,0.998168203,-1.36E-20,0.044900447,0.00201605,33.03096501,8.313250469,0.044900447,0.997988006,-5.74E-20,0.038379659,0.001472998,24.13360246,8.786068713,0.038379659,0.998529168,-3.02E-17,5.45E-18,0.006082003,-0.008034535,1.03E-18,-2.31E-17
styrofoam,20-scale_9_im_8_grey.png,0.991237266,0.051559852,0.002658418,16141.67632,7.553146149,0.051559852,0.99734863,5.42E-20,0.041047508,0.001684898,27.60536717,8.617986845,0.041047508,0.998317936,-6.78E-21,0.043904341,0.001927591,31.58165321,8.240313658,0.043904341,0.998076117,-3.88E-20,0.037897987,0.001436257,23.53164168,8.550822128,0.037897987,0.998565802,2.94E-17,2.18E-17,0.019769446,-0.021435225,-9.37E-19,1.07E-17
styrofoam,20-scale_9_im_9_grey.png,1.045099475,0.090669906,0.008221032,18029.83744,8.388481196,0.090669906,0.991846002,0,0.054444553,0.002964209,48.56560554,9.438063122,0.054444553,0.997044551,-2.71E-20,0.057366822,0.003290952,53.91896194,8.802681746,0.057366822,0.996719843,-1.78E-20,0.048518168,0.002354013,38.56814302,9.371833052,0.048518168,0.997651516,1.80E-18,5.72E-18,0.006934399,-0.009766999,-2.92E-19,-3.35E-18
sponge,21-scale_1_im_1_grey.png,1.019809379,0.089642562,0.008035789,17171.20136,8.141938575,0.089642562,0.99202827,0,0.019307342,0.000372773,6.107520185,7.533964043,0.019307342,0.999627365,0,0.017421462,0.000303507,4.97266436,7.028772588,0.017421462,0.999696585,-4.71E-21,0.007220682,5.21E-05,0.854232987,6.834811661,0.007220682,0.999947864,3.92E-18,1.77E-18,-0.008808821,0.016951305,1.07E-18,8.00E-18
sponge,21-scale_1_im_2_grey.png,0.930858896,0.105699304,0.011172343,14379.75556,8.509614482,0.105699304,0.988951099,0,0.020607113,0.000424653,6.95751634,7.603052785,0.020607113,0.999575527,-3.39E-21,0.020795013,0.000432433,7.08497501,7.3288687,0.020795013,0.999567754,1.63E-20,0.007823336,6.12E-05,1.002775855,6.998300341,0.007823336,0.999938799,-9.33E-18,-2.11E-18,-0.035961794,0.069395146,-3.58E-19,-8.46E-18
sponge,21-scale_1_im_3_grey.png,0.95194403,0.161171336,0.025976199,15272.73283,9.052207202,0.161171336,0.97468148,-1.63E-19,0.033301266,0.001108974,18.16943483,8.644790985,0.033301266,0.998892254,3.39E-21,0.029941071,0.000896468,14.6877278,7.923349075,0.029941071,0.999104335,7.94E-21,0.012123007,0.000146967,2.407912341,7.991576461,0.012123007,0.999853054,-1.52E-17,3.50E-18,-0.024609127,0.048224342,-1.03E-18,-2.33E-17
sponge,21-scale_1_im_4_grey.png,0.953680779,0.088241138,0.007786498,15028.93714,8.362420415,0.088241138,0.992273663,2.44E-19,0.035566099,0.001264947,20.72489812,8.708762361,0.035566099,0.998736651,5.08E-21,0.035233063,0.001241369,20.33858516,8.112286884,0.035233063,0.99876017,-2.41E-20,0.023339506,0.000544733,8.924898116,8.427727245,0.023339506,0.999455564,-6.75E-18,-3.03E-18,0.004563305,-0.007499902,1.06E-18,-6.44E-19
sponge,21-scale_1_im_5_grey.png,0.887441119,0.133131171,0.017723909,13193.63622,8.997666948,0.133131171,0.982584757,-5.42E-20,0.047785441,0.002283448,37.41201845,9.365068339,0.047785441,0.997721754,1.69E-21,0.051384006,0.002640316,43.25893887,8.678544671,0.051384006,0.997366637,-3.54E-20,0.030849807,0.000951711,15.59282584,9.157301234,0.030849807,0.999049194,-1.20E-17,-3.49E-19,-0.000821497,0.001374088,9.49E-20,-2.54E-18
sponge,21-scale_1_im_6_grey.png,0.942216701,0.152993534,0.023407022,14928.7622,9.12190866,0.152993534,0.977128336,1.08E-19,0.060264625,0.003631825,59.50382161,9.740004801,0.060264625,0.996381317,5.42E-20,0.057470672,0.003302878,54.11435602,8.875872967,0.057470672,0.996707995,3.39E-21,0.038875912,0.001511337,24.76173779,9.504364725,0.038875912,0.998490944,4.41E-18,-2.39E-18,0.008281457,-0.014221706,4.76E-19,-5.69E-18
sponge,21-scale_1_im_7_grey.png,1.032381664,0.094645032,0.008957682,17609.02482,8.218772861,0.094645032,0.991121846,2.71E-20,0.019940523,0.000397624,6.51467897,7.693740789,0.019940523,0.999602534,0,0.020708541,0.000428844,7.026174548,7.255986894,0.020708541,0.99957134,3.92E-21,0.008432038,7.11E-05,1.164890427,7.073603405,0.008432038,0.999928906,-1.21E-17,-6.01E-18,-0.002662844,0.005146241,1.46E-19,2.58E-17
sponge,21-scale_1_im_8_grey.png,0.889747051,0.068252579,0.004658415,13046.71403,7.959116858,0.068252579,0.995363186,0,0.013642354,0.000186114,3.049288735,6.75893453,0.013642354,0.999813921,0,0.016329686,0.000266659,4.368935025,6.724104984,0.016329686,0.999733412,2.96E-21,0.006838768,4.68E-05,0.766259131,6.339692797,0.006838768,0.999953233,-5.46E-18,-3.99E-18,-0.012118027,0.025389941,-1.98E-18,1.09E-17
sponge,21-scale_1_im_9_grey.png,0.955019244,0.168945442,0.028542562,15410.86116,9.184410297,0.168945442,0.972249508,-1.08E-19,0.039966167,0.001597294,26.17007305,8.950761132,0.039966167,0.998405253,-3.39E-21,0.037356464,0.001395505,22.86396002,8.249031375,0.037356464,0.998606439,5.51E-21,0.016082866,0.000258659,4.237862361,8.359352211,0.016082866,0.999741408,2.51E-19,-2.28E-18,-0.015520195,0.028245474,-7.41E-19,-6.00E-18
sponge,21-scale_2_im_1_grey.png,1.017796415,0.109817289,0.012059837,17169.93033,8.486872895,0.109817289,0.98808387,-1.36E-20,0.040492398,0.001639634,26.86376778,9.05563882,0.040492398,0.99836305,1.02E-20,0.04338132,0.001881939,30.83368704,8.384400582,0.04338132,0.998121596,-9.95E-21,0.028900003,0.00083521,13.68408304,8.852267181,0.028900003,0.999165487,-4.71E-18,-1.36E-18,-0.013873687,0.025065955,1.72E-19,6.76E-19
sponge,21-scale_2_im_2_grey.png,0.95506903,0.108958137,0.011871876,15139.28666,8.628123882,0.108958137,0.988267412,-2.71E-20,0.040354289,0.001628469,26.68083045,9.07475012,0.040354289,0.998374179,-8.47E-21,0.048325557,0.002335359,38.2625298,8.600606847,0.048325557,0.997670082,2.22E-20,0.032237308,0.001039244,17.02697424,8.963703905,0.032237308,0.998961835,-8.28E-18,-2.08E-19,-0.016540585,0.02979221,-1.77E-18,-2.34E-17
sponge,21-scale_2_im_3_grey.png,0.96324439,0.202063125,0.040829506,15870.67716,9.449437907,0.202063125,0.960772147,1.63E-19,0.08784992,0.007717609,126.445298,10.44747041,0.08784992,0.992341497,1.36E-20,0.0816124,0.006660584,109.127005,9.434373811,0.0816124,0.993383486,7.92E-20,0.061955988,0.003838544,62.89071126,10.29766108,0.061955988,0.996176134,1.53E-18,2.44E-18,-0.017201612,0.030035992,1.36E-18,2.68E-18
sponge,21-scale_2_im_4_grey.png,0.990703987,0.12495512,0.015613782,16336.62028,8.768098397,0.12495512,0.98462626,-2.71E-20,0.048793909,0.002380846,39.00777393,9.448407183,0.048793909,0.997624809,-2.88E-20,0.052968017,0.002805611,45.96712803,8.736577288,0.052968017,0.997202239,8.58E-20,0.037213982,0.00138488,22.68988082,9.292340889,0.037213982,0.998617035,1.05E-17,1.37E-18,-0.003997032,0.007191483,2.99E-19,2.75E-17
sponge,21-scale_2_im_5_grey.png,0.924061255,0.148284061,0.021988163,14350.37477,9.109360971,0.148284061,0.978484914,1.08E-19,0.057159105,0.003267163,53.52920415,9.798053332,0.057159105,0.996743476,-6.78E-21,0.068835963,0.00473839,77.63377932,9.153429794,0.068835963,0.995283957,-4.87E-21,0.04575187,0.002093234,34.29554018,9.696113074,0.04575187,0.997911139,-1.33E-17,1.60E-18,0.01038683,-0.017909586,1.38E-18,-1.61E-18
sponge,21-scale_2_im_6_grey.png,0.956365368,0.197642957,0.039062738,15625.37912,9.44031646,0.197642957,0.962405794,0,0.087556818,0.007666196,125.6029604,10.4492119,0.087556818,0.992392127,1.36E-20,0.082586655,0.006820556,111.7479815,9.460164848,0.082586655,0.993225649,7.86E-20,0.061991618,0.003842961,62.96306805,10.31533666,0.061991618,0.996171751,1.96E-19,9.02E-19,-0.001644625,0.002786643,-2.94E-19,-6.70E-18
sponge,21-scale_2_im_7_grey.png,0.982574583,0.091247331,0.008326075,15954.39326,8.373846307,0.091247331,0.991742676,1.63E-19,0.039647709,0.001571941,25.75467897,8.941445523,0.039647709,0.998430526,0,0.041947135,0.001759562,28.8286659,8.392735751,0.041947135,0.998243528,-2.99E-20,0.029878786,0.000892742,14.62668205,8.75278772,0.029878786,0.999108054,-5.00E-18,5.51E-18,-0.017147055,0.028109443,-3.06E-20,-7.10E-18
sponge,21-scale_2_im_8_grey.png,0.913827934,0.072619264,0.005273557,13768.37713,8.08855151,0.072619264,0.994754107,-5.42E-20,0.03195216,0.001020941,16.72708958,8.369121105,0.03195216,0.998980101,-6.78E-21,0.036820538,0.001355752,22.21264129,7.990067433,0.036820538,0.998646084,1.04E-20,0.025600814,0.000655402,10.73810073,8.263498491,0.025600814,0.999345028,1.61E-17,-2.33E-18,-0.002934403,0.004636977,-2.49E-19,2.11E-17
sponge,21-scale_2_im_9_grey.png,0.949795592,0.181307552,0.032872428,15318.77942,9.378055226,0.181307552,0.968173777,-1.90E-19,0.088488563,0.007830226,128.2904191,10.41536933,0.088488563,0.99223061,-1.07E-19,0.079696602,0.006351548,104.0637678,9.400989957,0.079696602,0.993688539,1.14E-19,0.062174378,0.003865653,63.33486351,10.27039302,0.062174378,0.996149232,1.18E-17,-3.29E-18,-0.008300752,0.013268377,3.04E-20,3.33E-18
sponge,21-scale_3_im_1_grey.png,1.031955614,0.093930882,0.008823011,17592.40848,8.201651722,0.093930882,0.991254154,-1.36E-20,0.035809467,0.001282318,21.00949635,8.823619632,0.035809467,0.998719324,1.02E-20,0.037982567,0.001442675,23.63679354,8.150656286,0.037982567,0.998559403,3.62E-20,0.025552306,0.00065292,10.69744714,8.606472107,0.025552306,0.999347506,6.30E-18,-4.33E-18,-0.020516435,0.03620414,-4.71E-19,6.55E-18
sponge,21-scale_3_im_2_grey.png,0.953575942,0.094651072,0.008958825,15044.86855,8.43930219,0.094651072,0.991120722,2.03E-20,0.03441586,0.001184451,19.40605152,8.744149665,0.03441586,0.99881695,-1.36E-20,0.041902923,0.001755855,28.76792772,8.401779479,0.041902923,0.998247223,-1.57E-20,0.026636966,0.000709528,11.62490581,8.626483484,0.026636966,0.999290975,9.69E-18,-1.75E-18,-0.016258391,0.028423982,-6.43E-19,1.52E-18
sponge,21-scale_3_im_3_grey.png,0.976169003,0.180019611,0.032407061,16143.3679,9.286080984,0.180019611,0.968610191,-1.36E-19,0.074068439,0.005486134,89.88481353,10.18337068,0.074068439,0.9945438,6.10E-20,0.070808019,0.005013776,82.14569781,9.202476145,0.070808019,0.995011237,-1.57E-20,0.051084809,0.002609658,42.75663206,10.01364982,0.051084809,0.997397135,6.10E-18,1.93E-18,-0.015637172,0.027419162,2.33E-19,7.49E-18
sponge,21-scale_3_im_4_grey.png,1.042912741,0.096707752,0.009352389,17973.56544,8.319478519,0.096707752,0.990734267,-2.71E-20,0.041409772,0.001714769,28.09477893,9.068782596,0.041409772,0.998288166,3.39E-21,0.044553111,0.00198498,32.52190696,8.377528181,0.044553111,0.998018953,5.55E-20,0.031002344,0.000961145,15.74740484,8.915760021,0.031002344,0.999039778,-1.44E-17,-6.43E-18,-0.004117207,0.006690793,-1.11E-18,1.70E-17
sponge,21-scale_3_im_5_grey.png,0.933203125,0.12308588,0.015150134,14516.52229,8.860208983,0.12308588,0.985075967,0,0.049271965,0.002427726,39.77587082,9.464641329,0.049271965,0.997578153,-1.52E-20,0.059993159,0.003599179,58.9689504,8.916192395,0.059993159,0.996413729,-2.69E-20,0.039260085,0.001541354,25.25354864,9.348427344,0.039260085,0.998461018,-3.63E-18,1.28E-18,0.011256443,-0.018401746,5.51E-20,-1.16E-17
sponge,21-scale_3_im_6_grey.png,0.956269627,0.165846531,0.027505072,15433.0181,9.212744827,0.165846531,0.973231206,2.17E-19,0.072533078,0.005261047,86.19700115,10.1305526,0.072533078,0.994766486,-3.39E-21,0.071788861,0.005153641,84.43724721,9.241484294,0.071788861,0.994872783,-1.62E-19,0.051273897,0.002629013,43.07374087,9.991952794,0.051273897,0.997377881,2.82E-18,1.94E-18,0.007046656,-0.011507808,3.78E-19,-1.50E-17
sponge,21-scale_3_im_7_grey.png,1.012304209,0.078135172,0.006105105,16889.69079,8.100110367,0.078135172,0.993931941,1.63E-19,0.034854405,0.00121483,19.90376778,8.713397802,0.034854405,0.998786644,-6.78E-21,0.036647056,0.001343007,22.00382161,8.165481419,0.036647056,0.998658795,2.33E-21,0.025559983,0.000653313,10.70387543,8.514658689,0.025559983,0.999347114,-1.24E-17,2.98E-18,-0.01683684,0.026325156,-1.09E-20,9.04E-18
