category,filename,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_Entropy,GLCM_Mean,GLCM_Std_Dev,GLCM_Variance,DWT_DWT_LL_Mean,DWT_DWT_LL_Std_Dev,DWT_DWT_LL_Variance,DWT_DWT_LL_Energy,DWT_DWT_LL_Entropy,DWT_DWT_LL_Contrast,DWT_DWT_LL_Homogeneity,DWT_DWT_LH_Mean,DWT_DWT_LH_Std_Dev,DWT_DWT_LH_Variance,DWT_DWT_LH_Energy,DWT_DWT_LH_Entropy,DWT_DWT_LH_Contrast,DWT_DWT_LH_Homogeneity,DWT_DWT_HL_Mean,DWT_DWT_HL_Std_Dev,DWT_DWT_HL_Variance,DWT_DWT_HL_Energy,DWT_DWT_HL_Entropy,DWT_DWT_HL_Contrast,DWT_DWT_HL_Homogeneity,DWT_DWT_HH_Mean,DWT_DWT_HH_Std_Dev,DWT_DWT_HH_Variance,DWT_DWT_HH_Energy,DWT_DWT_HH_Entropy,DWT_DWT_HH_Contrast,DWT_DWT_HH_Homogeneity,SWT_SWT_LL_Mean,SWT_SWT_LL_Std_Dev,SWT_SWT_LL_Variance,SWT_SWT_LL_Energy,SWT_SWT_LL_Entropy,SWT_SWT_LL_Contrast,SWT_SWT_LL_Homogeneity,SWT_SWT_LH_Mean,SWT_SWT_LH_Std_Dev,SWT_SWT_LH_Variance,SWT_SWT_LH_Energy,SWT_SWT_LH_Entropy,SWT_SWT_LH_Contrast,SWT_SWT_LH_Homogeneity,SWT_SWT_HL_Mean,SWT_SWT_HL_Std_Dev,SWT_SWT_HL_Variance,SWT_SWT_HL_Energy,SWT_SWT_HL_Entropy,SWT_SWT_HL_Contrast,SWT_SWT_HL_Homogeneity,SWT_SWT_HH_Mean,SWT_SWT_HH_Std_Dev,SWT_SWT_HH_Variance,SWT_SWT_HH_Energy,SWT_SWT_HH_Entropy,SWT_SWT_HH_Contrast,SWT_SWT_HH_Homogeneity
styrofoam,20-scale_4_im_3_grey.png,1157.037821,0.037535378,0.108284851,0.066567427,6.147331896,140.565918,26.18441958,685.6238286,1.102477788,0.115510241,0.013342616,5033.164344,8.576540097,0.115510241,0.986833066,-0.000826248,0.101912473,0.010386152,42.5444752,10.20206596,0.101912473,0.989720611,-0.001282935,0.102329975,0.010471424,42.89769319,9.429420687,0.102329975,0.989637091,0.000173292,0.089294254,0.007973464,32.65943099,10.10921707,0.089294254,0.992089609,1.102477788,0.115722351,0.013391663,20133.46096,8.720383808,0.115722351,0.986785304,-2.71E-20,0.101789682,0.010361139,169.7569089,10.56072529,0.101789682,0.989745113,-6.44E-20,0.101666909,0.01033616,169.3476509,9.658863677,0.101666909,0.989769583,-1.64E-19,0.089928036,0.008087052,132.4982545,10.50427086,0.089928036,0.991977824
styrofoam,20-scale_4_im_4_grey.png,227.1280823,0.097114998,0.114178415,0.059724001,6.040611175,127.6115112,12.12624397,147.0457928,1.000874598,0.05906545,0.003488727,4117.457666,7.796282856,0.05906545,0.996523402,-0.000507908,0.043903605,0.001927527,7.896205306,8.856235966,0.043903605,0.998076182,0.001101505,0.045293328,0.002051486,8.407854671,8.373933641,0.045293328,0.997952714,-0.000416954,0.039700229,0.001576108,6.456451365,8.818063342,0.039700229,0.998426372,1.000874598,0.059131284,0.003496509,16469.95815,7.860123264,0.059131284,0.996515674,-5.42E-20,0.044201639,0.001953785,32.01081123,9.042042032,0.044201639,0.998050025,-3.05E-20,0.045243633,0.002046986,33.53782391,8.501283082,0.045243633,0.997957195,7.67E-20,0.039347337,0.001548213,25.3659208,8.990355243,0.039347337,0.99845418
styrofoam,20-scale_4_im_5_grey.png,456.3807882,0.063880033,0.11027081,0.032063085,6.110729755,122.0998535,16.39108421,268.6676416,0.95764591,0.077711145,0.006039022,3781.118816,8.217325329,0.077711145,0.993997229,-0.000425092,0.056724639,0.003217685,13.18037678,9.269429611,0.056724639,0.996792636,0.001246553,0.067625024,0.004573144,18.73796232,8.886679058,0.067625024,0.995447675,-0.00017042,0.051917457,0.002695422,11.04056901,9.249281294,0.051917457,0.997311823,0.95764591,0.078487296,0.006160256,15126.46155,8.316677251,0.078487296,0.993877461,-2.71E-20,0.056694383,0.003214253,52.66232218,9.5129668,0.056694383,0.996796045,-2.03E-20,0.06669887,0.004448739,72.88814302,9.05581427,0.06669887,0.995570964,4.66E-20,0.05199797,0.002703789,44.29887735,9.48018609,0.05199797,0.997303502
styrofoam,20-scale_4_im_6_grey.png,805.342509,0.045196851,0.108419409,0.056105646,6.144450073,130.3859253,21.52709218,463.4156979,1.022634708,0.097899641,0.00958434,4322.779489,8.477829905,0.097899641,0.990506648,0.002387312,0.079863709,0.006378212,26.14850058,9.863626014,0.079863709,0.993662212,0.000730028,0.085526097,0.007314713,29.96324875,9.300565551,0.085526097,0.992738403,0.001268095,0.072262159,0.00522182,21.39515955,9.846097338,0.072262159,0.994805306,1.022634708,0.097883108,0.009581103,17291.06492,8.578903302,0.097883108,0.990509824,0,0.079525129,0.006324246,103.6164475,10.17534344,0.079525129,0.993715499,1.32E-19,0.085329037,0.007281045,119.2926336,9.502861319,0.085329037,0.992771586,1.58E-19,0.072941973,0.005320531,87.17158785,10.15504855,0.072941973,0.994707627
styrofoam,20-scale_4_im_7_grey.png,471.5856934,0.080181031,0.112334849,0.065055384,6.073072777,133.7141113,17.21611768,296.3947081,1.048738128,0.08250257,0.006806674,4532.872541,8.069028091,0.08250257,0.993239344,0.001211129,0.063513071,0.00403391,16.52890427,9.317809311,0.063513071,0.995982297,-0.001204427,0.067520746,0.004559051,18.67981546,8.851599232,0.067520746,0.995461639,-0.000224992,0.053198292,0.002830058,11.59212611,9.232393173,0.053198292,0.997177928,1.048738128,0.082593241,0.006821643,18131.73542,8.15442305,0.082593241,0.993224576,-5.42E-20,0.06327438,0.004003647,65.59575548,9.535703664,0.06327438,0.996012318,-1.36E-20,0.067354108,0.004536576,74.32725875,9.025448247,0.067354108,0.995483912,1.36E-20,0.053579803,0.002870795,47.03510957,9.481863582,0.053579803,0.997137423
styrofoam,20-scale_4_im_8_grey.png,412.9669596,0.087435232,0.113681991,-0.020128381,6.050209542,125.9553833,15.40071525,237.1820303,0.987885359,0.072985841,0.005326933,4019.177128,7.968503025,0.072985841,0.994701293,-0.001187672,0.053456103,0.002857555,11.71032295,8.842267321,0.053456103,0.997150587,0.00020728,0.06466439,0.004181483,17.12753172,8.749639531,0.06466439,0.995835929,-0.001013423,0.047135482,0.002221754,9.104509804,8.81336417,0.047135482,0.997783172,0.987885359,0.07317045,0.005353915,16077.15058,8.053317744,0.07317045,0.994674597,-8.13E-20,0.052031851,0.002707313,44.35662438,9.059326508,0.052031851,0.997299996,3.05E-20,0.065145838,0.00424398,69.53337178,8.924837779,0.065145838,0.995773955,5.34E-20,0.047801644,0.002284997,37.43739331,9.053200038,0.047801644,0.997720212
styrofoam,20-scale_4_im_9_grey.png,1223.019287,0.038194647,0.108058643,0.112089998,6.150876219,133.3935547,27.71293225,768.0066137,1.046223958,0.129403051,0.01674515,4552.006536,8.788708996,0.129403051,0.983530632,0.001708027,0.10443012,0.01090565,44.68149173,10.14480877,0.10443012,0.989212,-0.000615617,0.109383617,0.011964776,49.00927336,9.596076985,0.109383617,0.988176688,0.000535195,0.087319051,0.007624617,31.23160323,10.09734757,0.087319051,0.992433078,1.046223958,0.1299749,0.016893475,18210.4563,8.931683749,0.1299749,0.983387174,5.42E-20,0.103982234,0.010812305,177.1488043,10.51504078,0.103982234,0.98930335,-2.03E-20,0.109563,0.012004051,196.6743714,9.87921842,0.109563,0.988138337,8.43E-20,0.086798295,0.007533944,123.4361399,10.45235077,0.086798295,0.992522392
styrofoam,20-scale_5_im_1_grey.png,307.5201314,0.107009585,0.115663295,0.077363061,6.015490925,140.256958,13.94390576,194.4325077,1.100054573,0.067611034,0.004571252,4975.375625,7.678986291,0.067611034,0.995449549,0.00119581,0.049794848,0.002479527,10.16199923,8.997666583,0.049794848,0.997526606,0.000762102,0.053961463,0.002911839,11.92927336,8.122068121,0.053961463,0.997096615,0.00072955,0.04466896,0.001995316,8.174994233,8.925613563,0.04466896,0.998008657,1.100054573,0.067517749,0.004558646,19901.29597,7.749517836,0.067517749,0.995462041,-1.08E-19,0.050739896,0.002574537,42.18121492,9.271923094,0.050739896,0.997432074,3.39E-21,0.053713107,0.002885098,47.26944252,8.254165058,0.053713107,0.997123202,6.18E-20,0.044070352,0.001942196,31.8209381,9.204087071,0.044070352,0.998061569
styrofoam,20-scale_5_im_2_grey.png,348.8494263,0.095932623,0.114144645,0.016175687,6.040291436,130.406311,14.53041032,211.1328239,1.022794596,0.070984396,0.005038784,4305.50045,7.914217496,0.070984396,0.994986478,0.000397806,0.050276831,0.00252776,10.35435217,8.862905529,0.050276831,0.997478614,0.000385359,0.059247483,0.003510264,14.37865052,8.617655312,0.059247483,0.996502015,0.000464825,0.043708839,0.001910463,7.826139946,8.825628188,0.043708839,0.99809318,1.022794596,0.070494125,0.004969422,17220.86536,7.975448571,0.070494125,0.995055151,1.08E-19,0.049771406,0.002477193,40.58632834,9.091092695,0.049771406,0.997528928,-2.03E-20,0.059020093,0.003483371,57.07155709,8.814668376,0.059020093,0.99652872,-6.65E-20,0.045363068,0.002057808,33.71512495,9.045048307,0.045363068,0.997946418
styrofoam,20-scale_5_im_3_grey.png,808.1717326,0.048801825,0.108944722,0.032938082,6.134853098,142.6473999,21.75382457,473.2288836,1.118803136,0.099203702,0.009841374,5167.357266,8.332687572,0.099203702,0.990254534,-0.001027784,0.078923398,0.006228903,25.51791234,9.858499356,0.078923398,0.993809656,-0.000711837,0.086773063,0.007529565,30.84317186,9.092838866,0.086773063,0.992526706,-0.00082194,0.074219275,0.005508501,22.56558631,9.860679495,0.074219275,0.994521677,1.118803136,0.099921849,0.009984376,20671.772,8.434920954,0.099921849,0.990114326,2.44E-19,0.080046121,0.006407382,104.978539,10.22746661,0.080046121,0.993633412,5.08E-20,0.085840435,0.00736858,120.7268205,9.30710004,0.085840435,0.992685318,-8.72E-20,0.073145357,0.005350243,87.65838524,10.17154144,0.073145357,0.99467823
styrofoam,20-scale_5_im_4_grey.png,212.3284912,0.117673269,0.116772035,0.06491871,5.993303467,137.8585205,11.82609701,139.8565705,1.081243298,0.058726912,0.00344885,4802.707128,7.470397456,0.058726912,0.996563003,0.0002518,0.041409562,0.001714752,7.023883122,8.816441929,0.041409562,0.998288184,-0.000190525,0.044810956,0.002008022,8.225005767,7.906291036,0.044810956,0.997996002,7.76E-05,0.037835429,0.00143152,5.863529412,8.764737288,0.037835429,0.998570527,1.081243298,0.058382448,0.00340851,19210.16758,7.527027488,0.058382448,0.996603068,0,0.042492061,0.001805575,29.58254517,9.023358766,0.042492061,0.998197679,1.36E-20,0.044338205,0.001965876,32.20891965,8.035867957,0.044338205,0.998037981,-1.41E-20,0.03772648,0.001423287,23.31913879,8.975079204,0.03772648,0.998578736
styrofoam,20-scale_5_im_5_grey.png,358.0968831,0.084334936,0.112711938,0.02861965,6.066111878,125.7493896,14.78546739,218.610046,0.986269723,0.073720939,0.005434777,4006.554594,8.069231594,0.073720939,0.9945946,-0.001777918,0.049407115,0.002441063,10.01154171,8.893452094,0.049407115,0.997564881,0.000198185,0.058976804,0.003478263,14.24712803,8.666258228,0.058976804,0.996533793,4.88E-05,0.045721414,0.002090448,8.56248366,8.879317559,0.045721414,0.997913913,0.986269723,0.072756482,0.005293506,16023.90379,8.132465123,0.072756482,0.994734368,-2.17E-19,0.050954904,0.002596402,42.53945406,9.13363316,0.050954904,0.997410322,-2.71E-20,0.058898431,0.003469025,56.83650903,8.841199938,0.058898431,0.996542967,-5.32E-20,0.045703617,0.002088821,34.22323722,9.109850482,0.045703617,0.997915533
styrofoam,20-scale_5_im_6_grey.png,598.0310262,0.056571054,0.109628653,0.056126125,6.122765246,133.8824463,19.05700099,363.1692866,1.050058402,0.089285605,0.007971919,4548.995348,8.29619081,0.089285605,0.99209113,0.00035903,0.069223985,0.00479196,19.62839677,9.701053729,0.069223985,0.995230893,0.000882736,0.073798424,0.005446207,22.31085736,9.086254646,0.073798424,0.994583293,-0.000168505,0.064259345,0.004129263,16.91357939,9.652694466,0.064259345,0.995887717,1.050058402,0.089165862,0.007950551,18195.6313,8.383320092,0.089165862,0.992112162,0,0.070029722,0.004904162,80.34978854,9.961562539,0.070029722,0.995119772,-4.40E-20,0.073907442,0.00546231,89.49448674,9.255584728,0.073907442,0.994567365,-9.53E-20,0.063429203,0.004023264,65.91715494,9.901351296,0.063429203,0.995992858
styrofoam,20-scale_5_im_7_grey.png,387.8584188,0.089242702,0.113073707,0.086638439,6.060541617,142.0402832,15.70007241,246.4922737,1.114041437,0.073563435,0.005411579,5105.663599,7.786931109,0.073563435,0.994617549,0.000978477,0.059856556,0.003582807,14.67910035,9.264229939,0.059856556,0.996429983,-0.001004328,0.06035573,0.003642814,14.92509804,8.359426635,0.06035573,0.996370408,-0.000313074,0.050236033,0.002523659,10.33730873,9.275402484,0.050236033,0.997482694,1.114041437,0.073889565,0.005459668,20423.44228,7.868798984,0.073889565,0.994569978,-5.42E-20,0.060132226,0.003615885,59.24265283,9.568724331,0.060132226,0.996397143,-1.69E-20,0.059562949,0.003547745,58.12625144,8.491575033,0.059562949,0.996464797,-8.51E-20,0.050394704,0.002539626,41.60923491,9.505541598,0.050394704,0.997466807
styrofoam,20-scale_5_im_8_grey.png,390.1025289,0.099439964,0.114982626,0.020871526,6.0263494,121.2712402,15.03584708,226.0766973,0.951146982,0.069819907,0.004874819,3725.538923,7.844134966,0.069819907,0.995148829,-0.00058115,0.052266566,0.002731794,11.19081123,8.713563203,0.052266566,0.997275648,-0.000274778,0.062926278,0.003959716,16.21930796,8.490898631,0.062926278,0.996055901,0.000183824,0.048376507,0.002340286,9.585951557,8.664290764,0.048376507,0.997665178,0.951146982,0.069858803,0.004880252,14902.24471,7.908792792,0.069858803,0.995143449,8.13E-20,0.053184527,0.002828594,46.3436832,8.894703825,0.053184527,0.997179384,-1.36E-20,0.062263526,0.003876747,63.51661669,8.6665618,0.062263526,0.996138225,-2.69E-20,0.04818164,0.00232147,38.03497116,8.891647085,0.04818164,0.997683906
styrofoam,20-scale_5_im_9_grey.png,1019.611766,0.043629472,0.108295659,0.0903501,6.146888588,132.0448608,25.10835409,630.429445,1.035645967,0.121050129,0.014653134,4453.235521,8.706818,0.121050129,0.98555848,-0.000385359,0.089223307,0.007960799,32.60803922,9.942102121,0.089223307,0.992102075,0.000738645,0.101606874,0.010323957,42.28916186,9.502920404,0.101606874,0.989781538,-0.001252777,0.076423752,0.00584059,23.92948481,9.917853289,0.076423752,0.994193324,1.035645967,0.120698945,0.014568235,17811.55111,8.83376439,0.120698945,0.985640951,5.42E-20,0.089580321,0.008024634,131.4756017,10.32845454,0.089580321,0.992039248,-7.45E-20,0.100851482,0.010171021,166.6420146,9.734295534,0.100851482,0.989931387,2.84E-20,0.077568369,0.006016852,98.58009996,10.27155545,0.077568369,0.994019134
styrofoam,20-scale_6_im_1_grey.png,257.1222534,0.121334785,0.117603388,0.066558426,5.981223174,142.6294556,12.91495674,166.7961075,1.118662397,0.062117672,0.003858605,5141.562011,7.604202992,0.062117672,0.996156226,0.001474897,0.049240174,0.002424595,9.940049981,8.915465888,0.049240174,0.99758127,-0.001267138,0.048408069,0.002343341,9.604901961,7.821119284,0.048408069,0.997662137,0.000142176,0.04037434,0.001630087,6.676920415,8.829491929,0.04037434,0.998372566,1.118662397,0.062073496,0.003853119,20566.15815,7.657226145,0.062073496,0.996161671,-1.08E-19,0.048194963,0.002322754,38.05600923,9.125068994,0.048194963,0.997682628,0,0.04878288,0.002379769,38.99014225,7.951135955,0.04878288,0.99762588,-5.08E-21,0.041289064,0.001704787,27.93122645,9.060161566,0.041289064,0.998298115
styrofoam,20-scale_6_im_2_grey.png,292.8039246,0.108603404,0.116511774,0.018340315,6.000350244,129.9827881,13.49205212,182.0354704,1.019472848,0.063936586,0.004087887,4273.818724,7.820809355,0.063936586,0.995928756,-0.000365732,0.046088244,0.002124126,8.700968858,8.70101772,0.046088244,0.997880376,-0.000619447,0.055636691,0.003095441,12.68049981,8.501462803,0.055636691,0.996914111,-0.00066636,0.043467916,0.00188946,7.741045752,8.663319835,0.043467916,0.998114104,1.019472848,0.065004697,0.004225611,17097.53136,7.878883706,0.065004697,0.99579217,-1.36E-20,0.047321395,0.002239314,36.68892734,8.927756227,0.047321395,0.997765689,-4.07E-20,0.054116177,0.002928561,47.98153787,8.616768424,0.054116177,0.997079991,2.37E-20,0.042478115,0.00180439,29.56312957,8.875162565,0.042478115,0.99819886
styrofoam,20-scale_6_im_3_grey.png,697.5683289,0.053501235,0.109342089,0.025321938,6.128121884,144.9820557,20.30042418,412.1072219,1.137114162,0.096669754,0.009345041,5334.522507,8.284718053,0.096669754,0.99074148,0.00088848,0.071968412,0.005179452,21.2182699,9.788186243,0.071968412,0.994847236,-0.001745366,0.079536689,0.006326085,25.92412149,8.954224475,0.079536689,0.993713683,-0.000541896,0.067052116,0.004495986,18.41676278,9.75967809,0.067052116,0.995524137,1.137114162,0.09609538,0.009234322,21336.276,8.380290015,0.09609538,0.990850171,-1.63E-19,0.072639161,0.005276448,86.44931949,10.11017615,0.072639161,0.994751247,-4.07E-20,0.079555123,0.006329018,103.6946251,9.141800548,0.079555123,0.993710787,6.99E-20,0.067163285,0.004510907,73.90669742,10.07516944,0.067163285,0.99550935
styrofoam,20-scale_6_im_4_grey.png,198.274943,0.13351516,0.119339425,0.057196134,5.951512714,140.0154419,11.2497968,126.5579281,1.098160329,0.056191109,0.003157441,4952.529093,7.351966273,0.056191109,0.996852497,0.000153665,0.039955207,0.001596419,6.539027297,8.623251123,0.039955207,0.998406126,8.09E-05,0.041949798,0.001759786,7.20810842,7.631323995,0.041949798,0.998243306,0.000201536,0.035657681,0.00127147,5.20810842,8.578828161,0.035657681,0.998730144,1.098160329,0.055510406,0.003081405,19808.8706,7.405071888,0.055510406,0.996928061,1.36E-19,0.040531977,0.001642841,26.91630911,8.832734668,0.040531977,0.998359853,1.02E-20,0.042412043,0.001798781,29.47123414,7.732538848,0.042412043,0.998204448,4.53E-20,0.035526866,0.001262158,20.67920031,8.774578946,0.035526866,0.998739433
styrofoam,20-scale_6_im_5_grey.png,324.46521,0.090701698,0.113447811,0.032822867,6.054022634,124.0769043,14.66519063,215.0678162,0.973152191,0.076184279,0.005804044,3902.788527,8.135770307,0.076184279,0.994229448,0.000454772,0.047846248,0.002289263,9.377670127,8.778202496,0.047846248,0.997715965,0.000863588,0.057271851,0.003280065,13.43820069,8.613876612,0.057271851,0.996730659,-3.35E-05,0.043075837,0.001855528,7.600246059,8.719658624,0.043075837,0.998147909,0.973152191,0.075673684,0.005726506,15609.88373,8.223681779,0.075673684,0.9943061,-7.12E-20,0.048142452,0.002317696,37.97312572,8.979192562,0.048142452,0.997687664,6.78E-21,0.057553097,0.003312359,54.26968858,8.786693128,0.057553097,0.996698577,-2.03E-20,0.043281556,0.001873293,30.69203383,8.95023691,0.043281556,0.99813021
styrofoam,20-scale_6_im_6_grey.png,480.6902364,0.05867524,0.109805121,0.052610172,6.1194883,142.5159912,17.40632681,302.980213,1.11777248,0.08563103,0.007332673,5147.639769,8.108908705,0.08563103,0.992720703,0.001529948,0.061508455,0.00378329,15.50594387,9.594776992,0.061508455,0.996230969,-0.000690296,0.065878165,0.004339933,17.77831603,8.695587184,0.065878165,0.995678821,0.000959329,0.056374943,0.003178134,13.02140715,9.570668689,0.056374943,0.996831934,1.11777248,0.084416283,0.007126109,20587.17473,8.185519003,0.084416283,0.992924313,-2.98E-19,0.062499155,0.003906144,63.9982699,9.871071869,0.062499155,0.996109054,-6.78E-21,0.066806004,0.004463042,73.12248366,8.865664561,0.066806004,0.995556788,-2.41E-20,0.056057759,0.003142472,51.48626682,9.8155892,0.056057759,0.996867372
styrofoam,20-scale_6_im_7_grey.png,333.0171102,0.1040133,0.115509469,0.085406901,6.01833784,134.3972168,14.7787411,218.4111885,1.054095818,0.070782295,0.005010133,4571.660807,7.872425892,0.070782295,0.995014843,0.001089537,0.055246296,0.003052153,12.50648212,9.066302258,0.055246296,0.996957134,-0.00069987,0.055909072,0.003125824,12.80538255,8.475025971,0.055909072,0.996883916,0.000267119,0.047388416,0.002245662,9.198523645,8.954634254,0.047388416,0.99775937,1.054095818,0.070597135,0.004983955,18286.21433,7.923491064,0.070597135,0.995040761,-8.13E-20,0.055950666,0.003130477,51.28973472,9.308270024,0.055950666,0.996879292,3.39E-20,0.055654165,0.003097386,50.74757401,8.635269385,0.055654165,0.996912178,-8.52E-20,0.04715615,0.002223702,36.4331411,9.198135452,0.04715615,0.997781231
styrofoam,20-scale_6_im_8_grey.png,340.6517843,0.108230773,0.116531158,0.031466804,5.998872336,128.0886841,13.90401172,193.3215419,1.00461713,0.061978262,0.003841305,4149.644833,7.733603362,0.061978262,0.996173394,0.000703221,0.050822784,0.002582955,10.58181084,8.746556353,0.050822784,0.997423699,-0.000920554,0.057545004,0.003311427,13.56707805,8.54404127,0.057545004,0.996699502,0.001258521,0.046406063,0.002153523,8.827316417,8.756480404,0.046406063,0.997851105,1.00461713,0.062950241,0.003962733,16600.5688,7.803850122,0.062950241,0.996052908,2.71E-20,0.051038591,0.002604938,42.67930027,8.985437472,0.051038591,0.99740183,3.05E-20,0.056725996,0.003217839,52.72106882,8.692020349,0.056725996,0.996792483,5.46E-20,0.045898008,0.002106627,34.51497885,8.950584143,0.045898008,0.997897801
styrofoam,20-scale_6_im_9_grey.png,909.0498759,0.04617821,0.108486342,0.088333897,6.143754058,136.7344971,24.03688402,577.7717934,1.072427428,0.112866293,0.0127388,4762.990135,8.558689737,0.112866293,0.987421436,0.001171875,0.090281492,0.008150748,33.39108804,9.97903316,0.090281492,0.99191515,-0.000923905,0.090556867,0.008200546,33.59293349,9.322535669,0.090556867,0.991866156,-0.000645297,0.080304297,0.00644878,26.41590927,9.943327374,0.080304297,0.99359254,1.072427428,0.112882224,0.012742396,19052.01946,8.702380182,0.112882224,0.987417929,-1.08E-19,0.090886296,0.008260319,135.3370627,10.34060291,0.090886296,0.991807355,-7.79E-20,0.09120232,0.008317863,136.2798693,9.550511074,0.09120232,0.991750753,-1.72E-19,0.078872931,0.006220939,101.9238677,10.29261419,0.078872931,0.993817522
styrofoam,20-scale_7_im_1_grey.png,231.4756673,0.137280872,0.120752646,0.050139592,5.925241809,138.4349365,12.04754032,145.1432277,1.085764208,0.058754001,0.003452033,4842.848043,7.430947216,0.058754001,0.996559843,-0.00016659,0.042361325,0.001794482,7.350311419,8.618847005,0.042361325,0.998208733,-0.00095167,0.047008843,0.002209831,9.055178777,7.846989445,0.047008843,0.997795041,0.00047392,0.038353006,0.001470953,6.025943868,8.590521407,0.038353006,0.998531207,1.085764208,0.058631246,0.003437623,19371.15609,7.492435184,0.058631246,0.996574154,-2.71E-20,0.0424884,0.001805264,29.57744714,8.836865956,0.0424884,0.998197989,3.39E-21,0.047301754,0.002237456,36.65847751,7.985809862,0.047301754,0.997767539,1.69E-20,0.038054091,0.001448114,23.72589773,8.772831661,0.038054091,0.99855398
styrofoam,20-scale_7_im_2_grey.png,264.9252625,0.125608357,0.118774078,0.027821368,5.9608536,129.9639282,13.09452303,171.4665333,1.019324927,0.066590718,0.004434324,4274.002457,7.842668308,0.066590718,0.995585253,-0.000473441,0.042719411,0.001824948,7.475905421,8.48836757,0.042719411,0.998178376,0.002057962,0.052036734,0.002707822,11.10858516,8.353966359,0.052036734,0.997299491,0.000144091,0.039700834,0.001576156,6.456020761,8.493985303,0.039700834,0.998426324,1.019324927,0.066847526,0.004468592,17096.57127,7.924455786,0.066847526,0.995551288,-4.74E-20,0.04259796,0.001814586,29.7301807,8.731352387,0.04259796,0.998188701,4.40E-20,0.052302281,0.002735529,44.81890042,8.503211247,0.052302281,0.997271934,-9.32E-21,0.039102728,0.001529023,25.05151865,8.691027646,0.039102728,0.998473311
